Date,Price,volume,open_price,Year,USDZAR Curncy,W 1 Comdty,W 2 Comdty,WZ1 Comdty,YW1 Comdty,year_month,max_temp,precipitation,avg_temp,min_temp,active_flag,day
2015-12-10,4632,450.0,4633.0,2015,15.4676,484.5,495.5,3950.0,3465.0,201512,85.73525,1.2983335,73.6113,61.47285,0,Thursday
2015-12-17,4548,440.0,4540.0,2015,15.2304,484.0,491.0,4115.0,3460.0,201512,85.73525,1.2983335,73.6113,61.47285,0,Thursday
2016-05-05,4560,213.0,4500.0,2016,14.9708,453.0,463.25,4710.0,3207.0,201605,68.9519,1.1949999999999998,58.1836,47.40915,0,Thursday
2016-05-12,4695,128.0,4690.0,2016,14.9987,458.5,468.0,4844.0,3319.0,201605,68.9519,1.1949999999999998,58.1836,47.40915,0,Thursday
2016-05-19,4810,107.0,4845.0,2016,15.811,468.75,479.5,5036.0,3612.0,201605,68.9519,1.1949999999999998,58.1836,47.40915,0,Thursday
2016-05-26,4800,145.0,4800.0,2016,15.5179,481.25,491.75,5041.0,3702.0,201605,68.9519,1.1949999999999998,58.1836,47.40915,0,Thursday
2016-06-02,4835,62.0,4840.0,2016,15.5773,485.5,496.25,4818.0,3785.0,201606,64.7989,1.206667,53.7778,42.7453,0,Thursday
2016-06-09,4631,158.0,4645.0,2016,14.8041,510.25,521.5,4783.0,3692.0,201606,64.7989,1.206667,53.7778,42.7453,0,Thursday
2016-06-23,4646,518.0,4650.0,2016,14.4161,454.25,465.75,4638.0,3476.0,201606,64.7989,1.206667,53.7778,42.7453,0,Thursday
2016-06-30,4778,222.0,4799.0,2016,14.7266,431.25,445.5,4640.0,3476.0,201606,64.7989,1.206667,53.7778,42.7453,0,Thursday
2016-07-07,4569,812.0,4574.8,2016,14.7603,412.0,425.5,4698.0,3338.0,201607,63.06965,2.2833335,51.7987,40.5124,0,Thursday
2016-07-14,4570,171.0,4580.0,2016,14.2249,421.75,434.0,4591.0,3391.0,201607,63.06965,2.2833335,51.7987,40.5124,0,Thursday
2016-07-21,4500,520.0,4570.4,2016,14.2309,417.75,441.25,4390.0,3252.0,201607,63.06965,2.2833335,51.7987,40.5124,0,Thursday
2016-07-28,4348,509.0,4315.0,2016,14.1455,410.25,437.25,4307.0,3304.0,201607,63.06965,2.2833335,51.7987,40.5124,0,Thursday
2016-08-04,4250,302.0,4250.0,2016,13.7059,403.25,430.5,4091.0,3196.0,201608,69.16855,1.3575000000000002,56.1556,43.13065,0,Thursday
2016-08-11,4070,223.0,4100.0,2016,13.402,416.25,437.0,3924.0,3003.0,201608,69.16855,1.3575000000000002,56.1556,43.13065,0,Thursday
2016-08-18,4175,541.0,4140.0,2016,13.3749,427.0,444.25,4266.0,3156.0,201608,69.16855,1.3575000000000002,56.1556,43.13065,0,Thursday
