Date,Price,volume,open_price,Year,USDZAR Curncy,W 1 Comdty,W 2 Comdty,WZ1 Comdty,YW1 Comdty,year_month,max_temp,precipitation,avg_temp,min_temp,active_flag,day
2016-05-10,4665,225.0,4600.0,2016,15.1233,451.5,461.25,4799.0,3293.0,201605,68.9519,1.1949999999999998,58.1836,47.40915,0,Tuesday
2016-05-17,4806,298.0,4765.0,2016,15.5471,481.75,491.25,4990.0,3515.0,201605,68.9519,1.1949999999999998,58.1836,47.40915,0,Tuesday
2016-05-24,4755,37.0,4777.0,2016,15.6595,464.0,475.0,4887.0,3585.0,201605,68.9519,1.1949999999999998,58.1836,47.40915,0,Tuesday
2016-05-31,4864,253.0,4860.0,2016,15.7086,464.5,475.5,5006.0,3869.0,201605,68.9519,1.1949999999999998,58.1836,47.40915,0,Tuesday
2016-06-07,4690,463.0,4670.0,2016,14.9133,509.0,519.25,4772.0,3639.0,201606,64.7989,1.206667,53.7778,42.7453,0,Tuesday
2016-06-14,4743,207.0,4664.0,2016,15.3011,485.0,497.75,4940.0,3823.0,201606,64.7989,1.206667,53.7778,42.7453,0,Tuesday
2016-06-21,4635,446.0,4690.0,2016,14.7143,458.5,472.5,4781.0,3667.0,201606,64.7989,1.206667,53.7778,42.7453,0,Tuesday
2016-06-28,4836,1016.0,4804.8,2016,15.1792,443.75,457.25,4682.0,3563.0,201606,64.7989,1.206667,53.7778,42.7453,0,Tuesday
2016-07-05,4604,466.0,4670.0,2016,14.7452,419.5,433.5,4540.0,3363.0,201607,63.06965,2.2833335,51.7987,40.5124,0,Tuesday
2016-07-12,4568,508.0,4594.0,2016,14.3384,424.0,438.5,4505.0,3297.0,201607,63.06965,2.2833335,51.7987,40.5124,0,Tuesday
2016-07-19,4562,439.0,4570.4,2016,14.3361,418.0,442.5,4443.0,3307.0,201607,63.06965,2.2833335,51.7987,40.5124,0,Tuesday
2016-07-26,4374,562.0,4402.8,2016,14.361,415.0,442.0,4217.0,3318.0,201607,63.06965,2.2833335,51.7987,40.5124,0,Tuesday
2016-08-02,4251,364.0,4226.0,2016,13.9998,401.25,428.0,4125.0,3248.0,201608,69.16855,1.3575000000000002,56.1556,43.13065,0,Tuesday
2016-08-16,4129,1129.0,4068.0,2016,13.4216,423.5,439.5,4066.0,3077.0,201608,69.16855,1.3575000000000002,56.1556,43.13065,0,Tuesday
2016-08-23,4200,172.0,4230.0,2016,14.0019,407.75,427.5,4204.0,3126.0,201608,69.16855,1.3575000000000002,56.1556,43.13065,0,Tuesday
2016-08-30,4160,815.0,4130.0,2016,14.5037,363.25,392.25,4169.0,3156.0,201608,69.16855,1.3575000000000002,56.1556,43.13065,0,Tuesday
2016-09-06,3992,1544.0,4010.0,2016,13.98,371.0,398.5,4041.0,3196.0,201609,71.82445,1.259167,59.5842,47.3372,0,Tuesday
2016-09-13,4098,1141.0,4195.0,2016,14.3935,374.75,401.0,4232.0,3206.0,201609,71.82445,1.259167,59.5842,47.3372,0,Tuesday
2016-09-20,3997,513.0,3999.0,2016,13.9145,406.0,426.75,3798.0,3143.0,201609,71.82445,1.259167,59.5842,47.3372,0,Tuesday
2016-09-27,4088,646.0,4100.0,2016,13.4523,404.0,426.0,3677.0,3010.0,201609,71.82445,1.259167,59.5842,47.3372,0,Tuesday
2016-10-04,4075,317.0,4080.0,2016,13.8291,395.5,417.0,3454.0,3061.0,201610,76.0621,1.2383335,63.70270000000001,51.3301,0,Tuesday
2016-10-11,4168,1043.0,4145.0,2016,14.3691,407.25,425.0,3528.0,3171.0,201610,76.0621,1.2383335,63.70270000000001,51.3301,0,Tuesday
2016-10-18,4179,460.0,4138.0,2016,13.8952,420.0,440.0,3518.0,3203.0,201610,76.0621,1.2383335,63.70270000000001,51.3301,0,Tuesday
2016-10-25,4115,339.0,4100.0,2016,13.7551,404.25,426.75,3629.0,3173.0,201610,76.0621,1.2383335,63.70270000000001,51.3301,0,Tuesday
2016-11-01,3943,1521.0,3941.0,2016,13.6105,414.25,431.5,3653.0,3178.0,201611,78.23695,2.8475,67.7228,57.19585,0,Tuesday
2016-11-08,3921,1034.0,3922.0,2016,13.1866,415.25,432.0,3435.0,3096.0,201611,78.23695,2.8475,67.7228,57.19585,0,Tuesday
2016-11-15,3981,3625.0,3980.0,2016,14.1762,399.0,418.75,3709.0,3161.0,201611,78.23695,2.8475,67.7228,57.19585,0,Tuesday
2016-11-22,3954,2444.0,3964.0,2016,14.0861,407.25,427.25,3969.0,3263.0,201611,78.23695,2.8475,67.7228,57.19585,0,Tuesday
2016-11-29,3940,3909.0,3915.0,2016,13.8818,384.0,408.75,3815.0,3214.0,201611,78.23695,2.8475,67.7228,57.19585,0,Tuesday
2016-12-06,3808,913.0,3853.0,2016,13.6462,389.5,406.75,4010.0,3226.0,201612,82.7952,1.965,71.63740000000001,60.46615,0,Tuesday
2016-12-13,3903,803.0,3900.0,2016,13.6133,398.0,417.5,4023.0,3240.0,201612,82.7952,1.965,71.63740000000001,60.46615,0,Tuesday
2016-12-20,3963,524.0,3922.0,2016,13.9976,403.25,416.0,4073.0,3380.0,201612,82.7952,1.965,71.63740000000001,60.46615,0,Tuesday
2017-05-02,4225,113.0,4220.0,2017,13.3442,441.5,454.0,1966.0,2036.0,201705,70.51480000000001,0.980833,58.55295,46.5769,0,Tuesday
2017-05-09,4220,47.0,4230.0,2017,13.6282,421.75,429.5,1940.0,2018.0,201705,70.51480000000001,0.980833,58.55295,46.5769,0,Tuesday
2017-05-16,4206,52.0,4199.0,2017,13.0591,424.25,438.25,1815.0,1915.0,201705,70.51480000000001,0.980833,58.55295,46.5769,0,Tuesday
2017-05-23,4215,65.0,4220.0,2017,13.0803,429.5,444.0,1784.0,1909.0,201705,70.51480000000001,0.980833,58.55295,46.5769,0,Tuesday
2017-05-30,4190,24.0,4190.0,2017,13.1317,429.5,444.0,1783.0,1912.0,201705,70.51480000000001,0.980833,58.55295,46.5769,0,Tuesday
2017-06-06,4187,126.0,4163.0,2017,12.8258,435.75,450.25,1750.0,1879.0,201706,65.5025,1.24,53.1264,40.735,0,Tuesday
2017-06-13,4202,395.0,4200.0,2017,12.7652,445.0,459.25,1743.0,1869.0,201706,65.5025,1.24,53.1264,40.735,0,Tuesday
2017-06-20,4168,569.0,4185.0,2017,13.0681,472.5,487.75,1754.0,1887.0,201706,65.5025,1.24,53.1264,40.735,0,Tuesday
2017-06-27,3860,899.0,3722.0,2017,13.0292,453.25,469.0,1695.0,1807.0,201706,65.5025,1.24,53.1264,40.735,0,Tuesday
2017-07-04,3766,473.0,3760.0,2017,13.1987,,,1786.0,1905.0,201707,66.27205000000001,0.67,52.995450000000005,39.707,0,Tuesday
2017-07-11,3888,789.0,3812.0,2017,13.5611,535.5,553.0,1940.0,2064.0,201707,66.27205000000001,0.67,52.995450000000005,39.707,0,Tuesday
2017-07-18,3849,338.0,3822.0,2017,12.896,503.75,526.75,1844.0,1968.0,201707,66.27205000000001,0.67,52.995450000000005,39.707,0,Tuesday
2017-07-25,3903,471.0,3890.0,2017,13.0805,474.0,499.0,1821.0,1932.0,201707,66.27205000000001,0.67,52.995450000000005,39.707,0,Tuesday
2017-08-01,4025,553.0,4035.0,2017,13.273,461.25,487.75,1843.0,1954.0,201708,66.8965,1.045,54.3699,41.828,0,Tuesday
2017-08-08,4078,704.0,3980.0,2017,13.3782,457.0,484.0,1899.0,2010.0,201708,66.8965,1.045,54.3699,41.828,0,Tuesday
2017-08-15,4106,874.0,4108.0,2017,13.3156,429.5,456.0,1837.0,1973.0,201708,66.8965,1.045,54.3699,41.828,0,Tuesday
2017-08-22,3974,702.0,3980.0,2017,13.2249,402.25,429.0,1856.0,1981.0,201708,66.8965,1.045,54.3699,41.828,0,Tuesday
2017-08-29,3994,1179.0,3960.0,2017,12.98,402.75,429.75,1774.0,1898.0,201708,66.8965,1.045,54.3699,41.828,0,Tuesday
2017-09-05,3981,493.0,3999.0,2017,12.9074,430.5,443.0,1804.0,1924.0,201709,74.5283,0.8899999999999999,61.4567,48.37335,0,Tuesday
2017-09-12,3940,490.0,3955.8,2017,13.0096,419.5,442.0,1831.0,1951.0,201709,74.5283,0.8899999999999999,61.4567,48.37335,0,Tuesday
2017-09-19,3980,811.0,3935.0,2017,13.3188,443.0,464.0,1841.0,1961.0,201709,74.5283,0.8899999999999999,61.4567,48.37335,0,Tuesday
2017-09-26,3980,585.0,3995.0,2017,13.3738,453.75,473.5,1898.0,2015.0,201709,74.5283,0.8899999999999999,61.4567,48.37335,0,Tuesday
2017-10-03,4109,1981.0,4096.0,2017,13.6583,448.0,465.5,1877.0,2000.0,201710,73.81909999999999,2.0225,61.7207,49.60835,0,Tuesday
2017-10-10,4139,584.0,4170.0,2017,13.6991,435.25,455.25,1931.0,2034.0,201710,73.81909999999999,2.0225,61.7207,49.60835,0,Tuesday
2017-10-17,4150,611.0,4150.0,2017,13.3932,434.75,453.75,1916.0,2012.0,201710,73.81909999999999,2.0225,61.7207,49.60835,0,Tuesday
2017-10-24,4184,766.0,4188.0,2017,13.7478,438.0,456.0,1975.0,2058.0,201710,73.81909999999999,2.0225,61.7207,49.60835,0,Tuesday
2017-10-31,4201,951.0,4217.0,2017,14.1272,418.5,436.0,2000.0,2107.0,201710,73.81909999999999,2.0225,61.7207,49.60835,0,Tuesday
2017-11-07,4231,752.0,4241.0,2017,14.2366,427.25,444.75,2028.0,2129.0,201711,77.8639,1.8683335,65.8103,53.74445,0,Tuesday
2017-11-14,4238,1027.0,4250.0,2017,14.3702,428.0,445.25,2070.0,2174.0,201711,77.8639,1.8683335,65.8103,53.74445,0,Tuesday
2017-11-21,4199,1874.0,4180.0,2017,13.9684,424.75,441.25,2041.0,2154.0,201711,77.8639,1.8683335,65.8103,53.74445,0,Tuesday
2017-11-28,4121,2905.0,4170.0,2017,13.6616,410.75,429.25,1907.0,2015.0,201711,77.8639,1.8683335,65.8103,53.74445,0,Tuesday
2017-12-05,4053,897.0,4040.0,2017,13.4489,406.0,432.75,1850.0,1965.0,201712,80.41159999999999,2.2575,69.39734999999999,58.36935,0,Tuesday
2017-12-12,3966,543.0,3967.0,2017,13.6757,387.25,410.75,1862.0,1956.0,201712,80.41159999999999,2.2575,69.39734999999999,58.36935,0,Tuesday
2017-12-19,3854,396.0,3873.0,2017,12.7068,419.5,432.75,1818.0,1910.0,201712,80.41159999999999,2.2575,69.39734999999999,58.36935,0,Tuesday
2018-05-08,3858,16.0,3820.0,2018,12.57,517.75,514.5,2109.0,2191.0,201805,69.36345,0.884167,57.89435,46.41775,0,Tuesday
2018-05-15,3875,12.0,3870.0,2018,12.575,493.5,509.75,2085.0,2178.0,201805,69.36345,0.884167,57.89435,46.41775,0,Tuesday
2018-05-22,3880,61.0,3850.0,2018,12.5717,521.5,538.5,2119.0,2204.0,201805,69.36345,0.884167,57.89435,46.41775,0,Tuesday
2018-05-29,3865,89.0,3855.0,2018,12.695,536.5,553.5,2181.0,2290.0,201805,69.36345,0.884167,57.89435,46.41775,0,Tuesday
2018-06-05,3885,68.0,3865.0,2018,12.7696,510.0,527.5,2080.0,2195.0,201806,65.60915,1.206667,53.56585,41.5086,0,Tuesday
2018-06-12,3940,72.0,3922.0,2018,13.3325,534.5,550.0,2070.0,2183.0,201806,65.60915,1.206667,53.56585,41.5086,0,Tuesday
2018-06-19,4026,1219.0,4010.0,2018,13.7509,477.75,489.5,2058.0,2168.0,201806,65.60915,1.206667,53.56585,41.5086,0,Tuesday
2018-06-26,4085,635.0,4050.0,2018,13.5386,469.5,483.0,2046.0,2150.0,201806,65.60915,1.206667,53.56585,41.5086,0,Tuesday
2018-07-03,4128,254.0,4120.0,2018,13.6756,491.5,491.0,2040.0,2129.0,201807,65.55995,0.743333,53.0753,40.57905,0,Tuesday
2018-07-10,4150,381.0,4138.0,2018,13.3318,489.5,492.0,2008.0,2090.0,201807,65.55995,0.743333,53.0753,40.57905,0,Tuesday
2018-07-17,4134,94.0,4155.0,2018,13.2702,497.75,512.25,1998.0,2058.0,201807,65.55995,0.743333,53.0753,40.57905,0,Tuesday
2018-07-24,4199,523.0,4197.0,2018,13.283,510.25,529.25,2087.0,2126.0,201807,65.55995,0.743333,53.0753,40.57905,0,Tuesday
2018-07-31,4198,498.0,4170.0,2018,13.275,553.75,573.25,2132.0,2197.0,201807,65.55995,0.743333,53.0753,40.57905,0,Tuesday
2018-08-07,4288,679.0,4270.0,2018,13.3329,568.25,590.0,2233.0,2292.0,201808,65.9022,1.3783335,53.5363,41.15375,0,Tuesday
2018-08-14,4340,1126.0,4386.2,2018,14.2481,541.75,561.25,2260.0,2319.0,201808,65.9022,1.3783335,53.5363,41.15375,0,Tuesday
2018-08-21,4451,1215.0,4435.8,2018,14.3938,527.25,547.75,2322.0,2394.0,201808,65.9022,1.3783335,53.5363,41.15375,0,Tuesday
2018-08-28,4344,678.0,4337.0,2018,14.2273,498.25,523.25,2280.0,2355.0,201808,65.9022,1.3783335,53.5363,41.15375,0,Tuesday
2018-09-04,4554,2045.0,4475.0,2018,15.3442,502.75,531.5,2429.0,2482.0,201809,70.93334999999999,1.7575,57.9789,45.015,0,Tuesday
2018-09-11,4547,523.0,4540.0,2018,15.0586,493.75,518.75,2440.0,2492.0,201809,70.93334999999999,1.7575,57.9789,45.015,0,Tuesday
2018-09-18,4531,573.0,4530.0,2018,14.9056,510.5,529.0,2380.0,2409.0,201809,70.93334999999999,1.7575,57.9789,45.015,0,Tuesday
2018-09-25,4453,424.0,4425.0,2018,14.3537,520.75,539.5,2401.0,2434.0,201809,70.93334999999999,1.7575,57.9789,45.015,0,Tuesday
2018-10-02,4449,839.0,4400.0,2018,14.358,519.25,538.0,2395.0,2429.0,201810,77.61425,1.0375,64.76455,51.9011,0,Tuesday
2018-10-09,4553,1826.0,4525.0,2018,14.5625,515.0,535.25,2500.0,2533.0,201810,77.61425,1.0375,64.76455,51.9011,0,Tuesday
2018-10-16,4459,737.0,4456.0,2018,14.1611,523.5,543.5,2409.0,2453.0,201810,77.61425,1.0375,64.76455,51.9011,0,Tuesday
2018-10-23,4445,590.0,4475.0,2018,14.2575,509.0,529.25,2397.0,2406.0,201810,77.61425,1.0375,64.76455,51.9011,0,Tuesday
2018-10-30,4485,1113.0,4455.0,2018,14.5952,499.75,517.5,2426.0,2436.0,201810,77.61425,1.0375,64.76455,51.9011,0,Tuesday
2018-11-06,4387,3262.0,4390.0,2018,14.1112,512.0,527.25,2476.0,2456.0,201811,79.41195,1.363333,66.76445000000001,54.105,0,Tuesday
2018-11-13,4398,1652.0,4379.0,2018,14.4569,507.75,517.75,2487.0,2486.0,201811,79.41195,1.363333,66.76445000000001,54.105,0,Tuesday
2018-11-20,4279,2597.0,4258.0,2018,14.0941,500.75,508.5,2330.0,2365.0,201811,79.41195,1.363333,66.76445000000001,54.105,0,Tuesday
2018-11-27,4265,1535.0,4242.0,2018,13.9282,498.0,506.5,2390.0,2344.0,201811,79.41195,1.363333,66.76445000000001,54.105,0,Tuesday
2018-12-04,4187,498.0,4205.0,2018,13.8532,519.25,522.5,2393.0,2376.0,201812,82.89865,1.37,71.08845,59.264,0,Tuesday
2018-12-11,4342,838.0,4310.0,2018,14.3438,509.75,521.0,2809.0,2635.0,201812,82.89865,1.37,71.08845,59.264,0,Tuesday
2019-05-07,4370,21.0,4370.0,2019,14.4329,430.5,439.5,2570.0,2517.0,201905,71.8113,0.7958335000000001,59.89005,47.9597,0,Tuesday
2019-05-14,4378,206.0,4330.0,2019,14.243,439.25,448.5,2554.0,2477.0,201905,71.8113,0.7958335000000001,59.89005,47.9597,0,Tuesday
2019-05-21,4366,47.0,4389.0,2019,14.3938,478.75,486.0,2689.0,2653.0,201905,71.8113,0.7958335000000001,59.89005,47.9597,0,Tuesday
2019-05-28,4400,175.0,4395.0,2019,14.7346,504.75,512.0,2836.0,2786.0,201905,71.8113,0.7958335000000001,59.89005,47.9597,0,Tuesday
2019-06-04,4433,203.0,4420.0,2019,14.6623,507.25,514.75,2960.0,2918.0,201906,66.7664,1.0125,54.22555,41.6703,0,Tuesday
2019-06-11,4430,56.0,4410.0,2019,14.6675,518.0,521.25,2795.0,2777.0,201906,66.7664,1.0125,54.22555,41.6703,0,Tuesday
2019-06-18,4416,182.0,4418.0,2019,14.5233,531.5,535.5,2856.0,2852.0,201906,66.7664,1.0125,54.22555,41.6703,0,Tuesday
2019-06-25,4379,1018.0,4340.0,2019,14.3527,535.75,540.0,2893.0,2862.0,201906,66.7664,1.0125,54.22555,41.6703,0,Tuesday
2019-07-02,4400,429.0,4420.0,2019,14.0965,503.5,503.25,2867.0,2774.0,201907,66.0578,1.225,53.575,41.08095,0,Tuesday
2019-07-09,4442,98.0,4430.0,2019,14.1792,509.75,502.75,2957.0,2833.0,201907,66.0578,1.225,53.575,41.08095,0,Tuesday
2019-07-16,4447,286.0,4422.0,2019,13.9495,507.5,519.25,2914.0,2809.0,201907,66.0578,1.225,53.575,41.08095,0,Tuesday
2019-07-23,4427,260.0,4406.0,2019,13.9303,487.25,498.25,2899.0,2777.0,201907,66.0578,1.225,53.575,41.08095,0,Tuesday
2019-07-30,4452,323.0,4431.0,2019,14.2082,497.25,503.0,2893.0,2798.0,201907,66.0578,1.225,53.575,41.08095,0,Tuesday
2019-08-06,4490,571.0,4489.0,2019,14.9289,484.0,487.75,2959.0,2829.0,201908,70.1527,0.3866664999999999,56.5621,42.96775,0,Tuesday
2019-08-13,4597,1324.0,4555.0,2019,15.1352,472.0,475.75,2965.0,2828.0,201908,70.1527,0.3866664999999999,56.5621,42.96775,0,Tuesday
2019-08-20,4693,1290.0,4650.0,2019,15.3645,460.0,466.5,2918.0,2782.0,201908,70.1527,0.3866664999999999,56.5621,42.96775,0,Tuesday
2019-08-27,4667,480.0,4680.0,2019,15.3103,473.75,476.75,2753.0,2642.0,201908,70.1527,0.3866664999999999,56.5621,42.96775,0,Tuesday
2019-09-03,4629,780.0,4650.0,2019,15.0966,447.25,453.5,2749.0,2642.0,201909,75.41555,0.6116665,61.47725,47.5283,0,Tuesday
2019-09-10,4549,846.0,4555.0,2019,14.6434,484.5,482.25,2700.0,2578.0,201909,75.41555,0.6116665,61.47725,47.5283,0,Tuesday
2019-09-17,4532,785.0,4539.0,2019,14.7125,484.25,490.75,2797.0,2670.0,201909,75.41555,0.6116665,61.47725,47.5283,0,Tuesday
2019-10-01,4600,834.0,4619.0,2019,15.3349,498.75,505.75,2946.0,2832.0,201910,77.55835,1.6541665,64.54169999999999,51.51565,0,Tuesday
2019-10-08,4625,553.0,4618.0,2019,15.2801,500.25,507.75,2930.0,2848.0,201910,77.55835,1.6541665,64.54169999999999,51.51565,0,Tuesday
2019-10-15,4513,891.0,4530.0,2019,14.8907,507.0,513.25,2969.0,2882.0,201910,77.55835,1.6541665,64.54169999999999,51.51565,0,Tuesday
2019-10-22,4486,1238.0,4501.0,2019,14.5861,518.0,524.25,2908.0,2809.0,201910,77.55835,1.6541665,64.54169999999999,51.51565,0,Tuesday
2019-10-29,4453,1264.0,4450.0,2019,14.6265,511.5,517.5,2816.0,2723.0,201910,77.55835,1.6541665,64.54169999999999,51.51565,0,Tuesday
2019-11-05,4410,1041.0,4458.0,2019,14.7507,515.25,520.25,2721.0,2697.0,201911,80.65195,1.1308335,68.54165,56.42165,0,Tuesday
2019-11-12,4376,944.0,4360.0,2019,14.9426,517.0,521.75,2661.0,2627.0,201911,80.65195,1.1308335,68.54165,56.42165,0,Tuesday
2019-11-19,4347,1690.0,4371.0,2019,14.7631,512.0,515.25,2781.0,2686.0,201911,80.65195,1.1308335,68.54165,56.42165,0,Tuesday
2019-11-26,4403,2355.0,4390.0,2019,14.8017,530.25,531.0,2827.0,2702.0,201911,80.65195,1.1308335,68.54165,56.42165,0,Tuesday
2019-12-03,4378,1149.0,4380.0,2019,14.6363,530.5,525.25,2727.0,2719.0,201912,78.85,3.0958335000000003,68.47905,58.0992,0,Tuesday
2019-12-10,4394,435.0,4380.0,2019,14.791,534.75,523.75,2585.0,2540.0,201912,78.85,3.0958335000000003,68.47905,58.0992,0,Tuesday
2020-05-05,4890,61.0,4880.0,2020,18.5188,525.5,520.75,2557.0,2552.0,202005,69.8761,0.9225,57.4073,44.92155,0,Tuesday
2020-05-12,4893,163.0,4900.0,2020,18.4311,521.75,514.5,2636.0,2577.0,202005,69.8761,0.9225,57.4073,44.92155,0,Tuesday
2020-05-19,4888,142.0,4850.0,2020,18.3385,498.75,501.5,2732.0,2668.0,202005,69.8761,0.9225,57.4073,44.92155,0,Tuesday
2020-05-26,4797,389.0,4786.0,2020,17.4015,506.75,510.5,2374.0,2500.0,202005,69.8761,0.9225,57.4073,44.92155,0,Tuesday
2020-06-02,4797,223.0,4839.0,2020,17.1628,508.0,512.25,2394.0,2513.0,202006,65.92115000000001,1.381667,53.2778,40.61975,0,Tuesday
2020-06-09,4786,332.0,4690.0,2020,16.6307,504.5,510.75,2436.0,2543.0,202006,65.92115000000001,1.381667,53.2778,40.61975,0,Tuesday
2020-06-23,4862,334.0,4870.0,2020,17.2439,486.0,491.0,2557.0,2669.0,202006,65.92115000000001,1.381667,53.2778,40.61975,0,Tuesday
2020-06-30,4849,222.0,4835.0,2020,17.3512,490.0,491.75,2497.0,2600.0,202006,65.92115000000001,1.381667,53.2778,40.61975,0,Tuesday
2020-07-07,4823,542.0,4785.0,2020,17.1672,492.25,495.25,2621.0,2722.0,202007,66.26585,0.9391665,52.54675,38.81345,0,Tuesday
2020-07-14,4838,240.0,4840.0,2020,16.7505,524.75,526.75,2569.0,2651.0,202007,66.26585,0.9391665,52.54675,38.81345,0,Tuesday
2020-07-21,4811,462.0,4705.0,2020,16.4102,527.75,533.75,2541.0,2624.0,202007,66.26585,0.9391665,52.54675,38.81345,0,Tuesday
2020-07-28,4806,263.0,4791.0,2020,16.5226,523.5,530.25,2620.0,2703.0,202007,66.26585,0.9391665,52.54675,38.81345,0,Tuesday
2020-08-04,4903,851.0,4897.0,2020,17.3842,508.25,516.5,2784.0,2851.0,202008,65.86449999999999,1.605833,52.73875,39.59655,0,Tuesday
2020-08-11,4947,475.0,4949.0,2020,17.4743,495.0,503.75,2837.0,2887.0,202008,65.86449999999999,1.605833,52.73875,39.59655,0,Tuesday
