Date,Price,volume,open_price,Year,USDZAR Curncy,W 1 Comdty,W 2 Comdty,WZ1 Comdty,YW1 Comdty,year_month,max_temp,precipitation,avg_temp,min_temp,active_flag,day
2016-12-09,3925,622.0,3900.0,2016,13.796,400.25,416.25,3977.0,3206.0,201612,82.7952,1.965,71.63740000000001,60.46615,0,Friday
2017-05-05,4225,318.0,4180.0,2017,13.418,427.5,442.25,1935.0,2033.0,201705,70.51480000000001,0.980833,58.55295,46.5769,0,Friday
2017-05-12,4199,81.0,4199.0,2017,13.3638,425.0,432.75,1866.0,1956.0,201705,70.51480000000001,0.980833,58.55295,46.5769,0,Friday
2017-05-19,4200,54.0,4210.0,2017,13.2312,435.25,448.5,1791.0,1891.0,201705,70.51480000000001,0.980833,58.55295,46.5769,0,Friday
2017-05-26,4191,84.0,4200.0,2017,12.8819,438.25,451.25,1732.0,1871.0,201705,70.51480000000001,0.980833,58.55295,46.5769,0,Friday
2017-06-02,4168,15.0,4180.0,2017,12.8157,429.5,443.75,1752.0,1888.0,201706,65.5025,1.24,53.1264,40.735,0,Friday
2017-06-09,4196,420.0,4195.0,2017,12.9457,445.75,460.0,1788.0,1917.0,201706,65.5025,1.24,53.1264,40.735,0,Friday
2017-06-23,4047,97.0,4100.0,2017,12.9297,459.75,473.5,1714.0,1844.0,201706,65.5025,1.24,53.1264,40.735,0,Friday
2017-06-30,3834,488.0,3851.0,2017,13.0744,511.0,526.0,1713.0,1829.0,201706,65.5025,1.24,53.1264,40.735,0,Friday
2017-07-07,3779,431.0,3760.0,2017,13.3842,515.25,535.0,1854.0,1976.0,201707,66.27205000000001,0.67,52.995450000000005,39.707,0,Friday
2017-07-14,3850,309.0,3862.0,2017,13.0357,494.75,510.75,1799.0,1919.0,201707,66.27205000000001,0.67,52.995450000000005,39.707,0,Friday
2017-07-21,3857,392.0,3850.0,2017,12.9175,499.25,522.5,1835.0,1938.0,201707,66.27205000000001,0.67,52.995450000000005,39.707,0,Friday
2017-07-28,3990,263.0,3939.0,2017,13.0261,481.0,506.0,1848.0,1961.0,201707,66.27205000000001,0.67,52.995450000000005,39.707,0,Friday
2017-08-04,4099,979.0,4135.0,2017,13.4487,454.75,482.5,1855.0,1960.0,201708,66.8965,1.045,54.3699,41.828,0,Friday
2017-08-11,4125,589.0,4101.0,2017,13.4682,439.25,467.0,1886.0,2010.0,201708,66.8965,1.045,54.3699,41.828,0,Friday
2017-08-18,4024,1101.0,4005.0,2017,13.1582,416.0,442.5,1833.0,1963.0,201708,66.8965,1.045,54.3699,41.828,0,Friday
2017-08-25,3940,851.0,3915.0,2017,13.0224,409.5,435.25,1814.0,1948.0,201708,66.8965,1.045,54.3699,41.828,0,Friday
2017-09-01,4001,681.0,4050.0,2017,12.9391,420.5,438.75,1808.0,1923.0,201709,74.5283,0.8899999999999999,61.4567,48.37335,0,Friday
2017-09-08,3946,1672.0,3847.0,2017,12.9291,413.75,437.75,1811.0,1936.0,201709,74.5283,0.8899999999999999,61.4567,48.37335,0,Friday
2017-09-15,3956,542.0,3988.0,2017,13.1569,449.0,468.0,1859.0,1970.0,201709,74.5283,0.8899999999999999,61.4567,48.37335,0,Friday
2017-09-22,3981,361.0,3961.0,2017,13.2523,449.5,469.5,1890.0,2009.0,201709,74.5283,0.8899999999999999,61.4567,48.37335,0,Friday
2017-09-29,4055,957.0,4040.0,2017,13.559,448.25,466.5,1893.0,2012.0,201709,74.5283,0.8899999999999999,61.4567,48.37335,0,Friday
2017-10-06,4152,628.0,4120.0,2017,13.7477,443.5,462.75,1916.0,2032.0,201710,73.81909999999999,2.0225,61.7207,49.60835,0,Friday
2017-10-13,4127,780.0,4100.0,2017,13.268,439.5,458.0,1903.0,2002.0,201710,73.81909999999999,2.0225,61.7207,49.60835,0,Friday
2017-10-20,4171,876.0,4160.0,2017,13.6444,426.0,444.5,1936.0,2025.0,201710,73.81909999999999,2.0225,61.7207,49.60835,0,Friday
2017-10-27,4252,1485.0,4240.0,2017,14.1034,427.25,445.25,2009.0,2113.0,201710,73.81909999999999,2.0225,61.7207,49.60835,0,Friday
2017-11-03,4221,1205.0,4220.0,2017,14.224,425.75,444.5,2039.0,2131.0,201711,77.8639,1.8683335,65.8103,53.74445,0,Friday
2017-11-10,4221,1735.0,4208.0,2017,14.3773,431.5,449.0,2043.0,2142.0,201711,77.8639,1.8683335,65.8103,53.74445,0,Friday
2017-11-17,4192,972.0,4195.0,2017,13.9981,427.25,443.5,1995.0,2109.0,201711,77.8639,1.8683335,65.8103,53.74445,0,Friday
2017-11-24,4200,1315.0,4190.0,2017,14.1585,415.75,434.75,1990.0,2103.0,201711,77.8639,1.8683335,65.8103,53.74445,0,Friday
2017-12-01,4080,710.0,4092.0,2017,13.738,414.5,438.5,1879.0,1988.0,201712,80.41159999999999,2.2575,69.39734999999999,58.36935,0,Friday
2017-12-08,3997,415.0,4025.0,2017,13.6672,392.0,419.0,1900.0,1992.0,201712,80.41159999999999,2.2575,69.39734999999999,58.36935,0,Friday
2017-12-15,3965,485.0,3967.0,2017,13.0996,418.25,430.75,1862.0,1966.0,201712,80.41159999999999,2.2575,69.39734999999999,58.36935,0,Friday
2018-05-04,3857,36.0,3860.0,2018,12.4991,527.5,526.25,2091.0,2199.0,201805,69.36345,0.884167,57.89435,46.41775,0,Friday
2018-05-11,3835,7.0,3835.0,2018,12.2576,489.5,498.75,2057.0,2147.0,201805,69.36345,0.884167,57.89435,46.41775,0,Friday
2018-05-18,3850,8.0,3850.0,2018,12.7643,518.25,534.0,2122.0,2209.0,201805,69.36345,0.884167,57.89435,46.41775,0,Friday
2018-05-25,3860,23.0,3859.8,2018,12.5018,543.0,559.75,2141.0,2250.0,201805,69.36345,0.884167,57.89435,46.41775,0,Friday
2018-06-01,3863,67.0,3865.0,2018,12.6883,523.25,540.75,2139.0,2248.0,201806,65.60915,1.206667,53.56585,41.5086,0,Friday
2018-06-08,3910,178.0,3905.0,2018,13.0677,520.0,536.75,2094.0,2204.0,201806,65.60915,1.206667,53.56585,41.5086,0,Friday
2018-06-15,3971,99.0,3964.0,2018,13.4307,499.5,513.5,2052.0,2166.0,201806,65.60915,1.206667,53.56585,41.5086,0,Friday
2018-06-22,4041,288.0,4034.4,2018,13.4373,491.25,504.25,2080.0,2185.0,201806,65.60915,1.206667,53.56585,41.5086,0,Friday
2018-06-29,4147,434.0,4135.0,2018,13.725,497.5,501.25,2056.0,2171.0,201806,65.60915,1.206667,53.56585,41.5086,0,Friday
2018-07-06,4159,441.0,4166.0,2018,13.4719,512.75,515.25,2006.0,2099.0,201807,65.55995,0.743333,53.0753,40.57905,0,Friday
2018-07-13,4148,133.0,4146.0,2018,13.2723,481.5,497.0,1979.0,2046.0,201807,65.55995,0.743333,53.0753,40.57905,0,Friday
2018-07-20,4193,521.0,4185.0,2018,13.4043,516.0,533.0,2055.0,2120.0,201807,65.55995,0.743333,53.0753,40.57905,0,Friday
2018-07-27,4178,183.0,4174.0,2018,13.1723,530.5,550.0,2131.0,2193.0,201807,65.55995,0.743333,53.0753,40.57905,0,Friday
2018-08-03,4258,870.0,4250.0,2018,13.323,556.25,579.75,2194.0,2265.0,201808,65.9022,1.3783335,53.5363,41.15375,0,Friday
2018-08-10,4352,986.0,4325.0,2018,14.0934,546.75,569.5,2312.0,2362.0,201808,65.9022,1.3783335,53.5363,41.15375,0,Friday
2018-08-17,4462,1162.0,4410.2,2018,14.6382,560.5,579.75,2398.0,2468.0,201808,65.9022,1.3783335,53.5363,41.15375,0,Friday
2018-08-24,4392,992.0,4425.0,2018,14.2484,514.75,536.5,2296.0,2372.0,201808,65.9022,1.3783335,53.5363,41.15375,0,Friday
2018-08-31,4448,1013.0,4434.0,2018,14.6887,518.5,545.5,2316.0,2364.0,201808,65.9022,1.3783335,53.5363,41.15375,0,Friday
2018-09-07,4490,908.0,4520.0,2018,15.237,486.25,511.25,2417.0,2468.0,201809,70.93334999999999,1.7575,57.9789,45.015,0,Friday
2018-09-14,4498,813.0,4501.0,2018,14.9328,480.0,511.5,2340.0,2387.0,201809,70.93334999999999,1.7575,57.9789,45.015,0,Friday
2018-09-21,4419,920.0,4437.0,2018,14.3212,521.75,540.75,2368.0,2395.0,201809,70.93334999999999,1.7575,57.9789,45.015,0,Friday
2018-09-28,4407,971.0,4380.0,2018,14.1415,509.0,527.25,2369.0,2418.0,201809,70.93334999999999,1.7575,57.9789,45.015,0,Friday
2018-10-05,4549,691.0,4544.0,2018,14.7685,521.0,540.25,2455.0,2501.0,201810,77.61425,1.0375,64.76455,51.9011,0,Friday
2018-10-12,4437,517.0,4455.0,2018,14.5185,517.25,537.5,2396.0,2440.0,201810,77.61425,1.0375,64.76455,51.9011,0,Friday
2018-10-19,4462,548.0,4468.0,2018,14.4142,514.75,534.25,2407.0,2433.0,201810,77.61425,1.0375,64.76455,51.9011,0,Friday
2018-10-26,4484,1361.0,4442.0,2018,14.5996,505.25,524.25,2386.0,2398.0,201810,77.61425,1.0375,64.76455,51.9011,0,Friday
2018-11-02,4420,1311.0,4435.0,2018,14.299,508.75,524.0,2399.0,2417.0,201811,79.41195,1.363333,66.76445000000001,54.105,0,Friday
2018-11-09,4376,1690.0,4356.8,2018,14.3582,502.0,512.25,2521.0,2486.0,201811,79.41195,1.363333,66.76445000000001,54.105,0,Friday
2018-11-16,4293,4460.0,4275.0,2018,13.993,506.75,515.25,2398.0,2429.0,201811,79.41195,1.363333,66.76445000000001,54.105,0,Friday
2018-11-23,4229,2191.0,4240.0,2018,13.8608,499.75,507.25,2274.0,2291.0,201811,79.41195,1.363333,66.76445000000001,54.105,0,Friday
2018-11-30,4195,3545.0,4195.0,2018,13.8699,515.75,515.75,2429.0,2361.0,201811,79.41195,1.363333,66.76445000000001,54.105,0,Friday
2018-12-07,4251,777.0,4245.0,2018,14.1643,519.5,531.25,2610.0,2517.0,201812,82.89865,1.37,71.08845,59.264,0,Friday
2018-12-14,4342,592.0,4302.0,2018,14.398,527.75,530.0,2741.0,2658.0,201812,82.89865,1.37,71.08845,59.264,0,Friday
2019-05-03,4395,152.0,4400.0,2019,14.3515,428.0,438.0,2625.0,2560.0,201905,71.8113,0.7958335000000001,59.89005,47.9597,0,Friday
2019-05-10,4329,82.0,4350.0,2019,14.1597,419.0,424.75,2457.0,2420.0,201905,71.8113,0.7958335000000001,59.89005,47.9597,0,Friday
2019-05-17,4398,223.0,4396.4,2019,14.4298,465.0,471.25,2682.0,2618.0,201905,71.8113,0.7958335000000001,59.89005,47.9597,0,Friday
2019-05-24,4388,87.0,4355.0,2019,14.4119,489.5,496.75,2680.0,2640.0,201905,71.8113,0.7958335000000001,59.89005,47.9597,0,Friday
2019-05-31,4435,156.0,4410.0,2019,14.5803,503.0,509.75,2973.0,2927.0,201905,71.8113,0.7958335000000001,59.89005,47.9597,0,Friday
2019-06-07,4470,233.0,4475.0,2019,14.9515,504.5,509.5,2919.0,2885.0,201906,66.7664,1.0125,54.22555,41.6703,0,Friday
2019-06-14,4428,128.0,4421.0,2019,14.822,538.5,542.0,2901.0,2887.0,201906,66.7664,1.0125,54.22555,41.6703,0,Friday
2019-06-21,4328,150.0,4336.0,2019,14.3346,526.0,530.75,2868.0,2863.0,201906,66.7664,1.0125,54.22555,41.6703,0,Friday
2019-06-28,4420,266.0,4385.0,2019,14.0869,528.0,527.25,2918.0,2855.0,201906,66.7664,1.0125,54.22555,41.6703,0,Friday
2019-07-05,4422,195.0,4410.0,2019,14.1766,519.25,515.0,2938.0,2830.0,201907,66.0578,1.225,53.575,41.08095,0,Friday
2019-07-12,4438,237.0,4450.0,2019,13.9599,536.25,523.0,2937.0,2822.0,201907,66.0578,1.225,53.575,41.08095,0,Friday
2019-07-19,4430,97.0,4430.0,2019,13.9358,502.5,513.5,2903.0,2778.0,201907,66.0578,1.225,53.575,41.08095,0,Friday
2019-07-26,4445,270.0,4445.0,2019,14.2957,496.0,504.25,2909.0,2806.0,201907,66.0578,1.225,53.575,41.08095,0,Friday
2019-08-02,4478,656.0,4457.0,2019,14.7856,490.75,491.5,2917.0,2793.0,201908,70.1527,0.3866664999999999,56.5621,42.96775,0,Friday
2019-08-16,4643,760.0,4632.4,2019,15.3058,470.75,477.5,2949.0,2779.0,201908,70.1527,0.3866664999999999,56.5621,42.96775,0,Friday
2019-08-23,4680,951.0,4665.0,2019,15.2496,475.25,477.75,2760.0,2672.0,201908,70.1527,0.3866664999999999,56.5621,42.96775,0,Friday
2019-08-30,4672,450.0,4671.6,2019,15.1954,451.25,462.5,2775.0,2661.0,201908,70.1527,0.3866664999999999,56.5621,42.96775,0,Friday
2019-09-06,4565,526.0,4551.0,2019,14.805,460.25,463.75,2703.0,2576.0,201909,75.41555,0.6116665,61.47725,47.5283,0,Friday
2019-09-13,4484,669.0,4523.0,2019,14.579,485.75,483.5,2769.0,2638.0,201909,75.41555,0.6116665,61.47725,47.5283,0,Friday
2019-09-20,4504,995.0,4500.0,2019,14.935,484.25,491.0,2830.0,2696.0,201909,75.41555,0.6116665,61.47725,47.5283,0,Friday
2019-09-27,4563,706.0,4520.0,2019,15.1275,487.25,493.75,2883.0,2747.0,201909,75.41555,0.6116665,61.47725,47.5283,0,Friday
2019-10-04,4615,338.0,4609.0,2019,15.0506,490.5,497.5,2917.0,2821.0,201910,77.55835,1.6541665,64.54169999999999,51.51565,0,Friday
2019-10-11,4583,1187.0,4607.0,2019,14.7756,508.0,514.0,2945.0,2850.0,201910,77.55835,1.6541665,64.54169999999999,51.51565,0,Friday
2019-10-18,4512,1567.0,4492.0,2019,14.791,532.25,537.0,2969.0,2857.0,201910,77.55835,1.6541665,64.54169999999999,51.51565,0,Friday
2019-10-25,4461,2078.0,4485.0,2019,14.6269,517.75,523.5,2882.0,2767.0,201910,77.55835,1.6541665,64.54169999999999,51.51565,0,Friday
2019-11-01,4497,1034.0,4414.0,2019,15.0374,516.0,521.75,2820.0,2773.0,201911,80.65195,1.1308335,68.54165,56.42165,0,Friday
2019-11-08,4362,1050.0,4380.0,2019,14.8533,510.25,514.25,2635.0,2630.0,201911,80.65195,1.1308335,68.54165,56.42165,0,Friday
2019-11-15,4385,1984.0,4389.0,2019,14.7114,502.75,506.0,2770.0,2680.0,201911,80.65195,1.1308335,68.54165,56.42165,0,Friday
2019-11-22,4359,2113.0,4360.0,2019,14.716,515.25,518.75,2722.0,2660.0,201911,80.65195,1.1308335,68.54165,56.42165,0,Friday
2019-11-29,4395,1468.0,4405.0,2019,14.6706,547.5,541.75,2841.0,2745.0,201911,80.65195,1.1308335,68.54165,56.42165,0,Friday
2019-12-06,4390,669.0,4370.0,2019,14.6224,532.5,524.5,2687.0,2634.0,201912,78.85,3.0958335000000003,68.47905,58.0992,0,Friday
2019-12-13,4424,1142.0,4432.0,2019,14.531,539.25,532.5,2683.0,2620.0,201912,78.85,3.0958335000000003,68.47905,58.0992,0,Friday
2020-05-08,4885,55.0,4900.0,2020,18.3474,529.5,522.0,2651.0,2602.0,202005,69.8761,0.9225,57.4073,44.92155,0,Friday
2020-05-15,4914,98.0,4930.0,2020,18.59,500.25,503.0,2667.0,2651.0,202005,69.8761,0.9225,57.4073,44.92155,0,Friday
2020-05-22,4844,459.0,4855.0,2020,17.6223,508.75,512.75,2823.0,2665.0,202005,69.8761,0.9225,57.4073,44.92155,0,Friday
2020-05-29,4830,105.0,4782.0,2020,17.5465,520.75,523.5,2417.0,2543.0,202005,69.8761,0.9225,57.4073,44.92155,0,Friday
2020-06-05,4780,646.0,4755.0,2020,16.879,515.25,520.25,2391.0,2508.0,202006,65.92115000000001,1.381667,53.2778,40.61975,0,Friday
2020-06-12,4788,746.0,4800.0,2020,17.0784,502.0,507.75,2430.0,2550.0,202006,65.92115000000001,1.381667,53.2778,40.61975,0,Friday
2020-06-19,4867,1035.0,4845.0,2020,17.3316,481.25,485.25,2566.0,2675.0,202006,65.92115000000001,1.381667,53.2778,40.61975,0,Friday
2020-06-26,4847,964.0,4855.0,2020,17.2956,474.0,475.75,2484.0,2590.0,202006,65.92115000000001,1.381667,53.2778,40.61975,0,Friday
2020-07-03,4783,864.0,4800.0,2020,17.0413,,,2603.0,2711.0,202007,66.26585,0.9391665,52.54675,38.81345,0,Friday
2020-07-10,4842,623.0,4843.0,2020,16.7873,535.75,534.0,2646.0,2741.0,202007,66.26585,0.9391665,52.54675,38.81345,0,Friday
2020-07-17,4830,624.0,4820.0,2020,16.6947,534.75,540.5,2561.0,2641.0,202007,66.26585,0.9391665,52.54675,38.81345,0,Friday
2020-07-24,4826,741.0,4800.0,2020,16.6574,539.5,545.25,2641.0,2681.0,202007,66.26585,0.9391665,52.54675,38.81345,0,Friday
2020-07-31,4863,469.0,4858.0,2020,17.0718,531.25,538.75,2701.0,2774.0,202007,66.26585,0.9391665,52.54675,38.81345,0,Friday
2020-08-07,4947,1987.0,4945.0,2020,17.6383,495.5,503.5,2817.0,2869.0,202008,65.86449999999999,1.605833,52.73875,39.59655,0,Friday
2020-08-14,4899,356.0,4880.0,2020,17.3876,500.0,509.5,2883.0,2921.0,202008,65.86449999999999,1.605833,52.73875,39.59655,0,Friday
2020-08-21,4918,578.0,4910.0,2020,17.1557,527.25,535.0,2969.0,2979.0,202008,65.86449999999999,1.605833,52.73875,39.59655,0,Friday
2020-08-28,4887,650.0,4885.0,2020,16.5956,539.25,548.75,3079.0,3058.0,202008,65.86449999999999,1.605833,52.73875,39.59655,0,Friday
2020-09-04,4891,1554.0,4927.0,2020,16.6016,539.75,550.25,3113.0,3083.0,202009,72.19415000000001,1.6741665,59.07725,45.9469,0,Friday
2020-09-11,4902,1471.0,4900.0,2020,16.7357,533.75,542.0,3261.0,3172.0,202009,72.19415000000001,1.6741665,59.07725,45.9469,0,Friday
2020-09-18,4868,1104.0,4875.0,2020,16.3274,575.0,582.75,3322.0,3201.0,202009,72.19415000000001,1.6741665,59.07725,45.9469,0,Friday
